scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,riid-x5sp9,bare-containerd,1789248546469,1789248562530,16061,0
pr18,recreate,riid/envoyproxy/envoy:tools-dev-0260c653ae6084a2118c8e4fb9eba84529df22f0,AGGREGATE,bare-containerd,1789248546460,1789248562538,16078,0
pr18,recreate,riid/apache/airflow:latest,riid-xwpkv,bare-containerd,1789248562553,1789248617911,55358,0
pr18,recreate,riid/apache/airflow:latest,riid-s4rrz,bare-containerd,1789248562553,1789248618711,56158,0
pr18,recreate,riid/apache/airflow:latest,riid-89tdq,bare-containerd,1789248562553,1789248619688,57135,0
pr18,recreate,riid/apache/airflow:latest,riid-lnp5h,bare-containerd,1789248562554,1789248619775,57221,0
pr18,recreate,riid/apache/airflow:latest,riid-htqn5,bare-containerd,1789248562553,1789248619981,57428,0
pr18,recreate,riid/apache/airflow:latest,riid-x5sp9,bare-containerd,1789248562555,1789248620035,57480,0
pr18,recreate,riid/apache/airflow:latest,riid-8mxlh,bare-containerd,1789248562553,1789248620079,57526,0
pr18,recreate,riid/apache/airflow:latest,riid-8gn6t,bare-containerd,1789248562553,1789248620150,57597,0
pr18,recreate,riid/apache/airflow:latest,riid-qkwkg,bare-containerd,1789248562553,1789248620249,57696,0
pr18,recreate,riid/apache/airflow:latest,riid-vdm5j,bare-containerd,1789248562554,1789248622317,59763,0
pr18,recreate,riid/apache/airflow:latest,AGGREGATE,bare-containerd,1789248562545,1789248622325,59780,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-8gn6t,bare-containerd,1789248622341,1789248677666,55325,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-8mxlh,bare-containerd,1789248622341,1789248677964,55623,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-s4rrz,bare-containerd,1789248622342,1789248678003,55661,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-vdm5j,bare-containerd,1789248622342,1789248678032,55690,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-xwpkv,bare-containerd,1789248622343,1789248678115,55772,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-x5sp9,bare-containerd,1789248622342,1789248678483,56141,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-89tdq,bare-containerd,1789248622341,1789248678484,56143,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-qkwkg,bare-containerd,1789248622341,1789248678537,56196,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-lnp5h,bare-containerd,1789248622341,1789248678895,56554,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-htqn5,bare-containerd,1789248622341,1789248678949,56608,0
pr18,recreate,riid/elasticsearch:9.5.2,AGGREGATE,bare-containerd,1789248622333,1789248678957,56624,0
pr18,recreate,riid/nginx:latest,riid-s4rrz,bare-containerd,1789248678976,1789248682065,3089,0
pr18,recreate,riid/nginx:latest,riid-vdm5j,bare-containerd,1789248678974,1789248682125,3151,0
pr18,recreate,riid/nginx:latest,riid-8gn6t,bare-containerd,1789248678974,1789248682390,3416,0
pr18,recreate,riid/nginx:latest,riid-htqn5,bare-containerd,1789248678974,1789248682390,3416,0
pr18,recreate,riid/nginx:latest,riid-89tdq,bare-containerd,1789248678974,1789248682391,3417,0
pr18,recreate,riid/nginx:latest,riid-x5sp9,bare-containerd,1789248678974,1789248682391,3417,0
pr18,recreate,riid/nginx:latest,riid-8mxlh,bare-containerd,1789248678974,1789248682406,3432,0
pr18,recreate,riid/nginx:latest,riid-qkwkg,bare-containerd,1789248678974,1789248682413,3439,0
pr18,recreate,riid/nginx:latest,riid-xwpkv,bare-containerd,1789248678975,1789248682710,3735,0
pr18,recreate,riid/nginx:latest,riid-lnp5h,bare-containerd,1789248678974,1789248682985,4011,0
pr18,recreate,riid/nginx:latest,AGGREGATE,bare-containerd,1789248678965,1789248682993,4028,0
pr18,recreate,riid/golang:latest,riid-s4rrz,bare-containerd,1789248683007,1789248698248,15241,0
pr18,recreate,riid/golang:latest,riid-8gn6t,bare-containerd,1789248683007,1789248698296,15289,0
pr18,recreate,riid/golang:latest,riid-89tdq,bare-containerd,1789248683007,1789248698299,15292,0
pr18,recreate,riid/golang:latest,riid-xwpkv,bare-containerd,1789248683007,1789248698363,15356,0
pr18,recreate,riid/golang:latest,riid-vdm5j,bare-containerd,1789248683008,1789248698411,15403,0
pr18,recreate,riid/golang:latest,riid-x5sp9,bare-containerd,1789248683008,1789248698416,15408,0
pr18,recreate,riid/golang:latest,riid-htqn5,bare-containerd,1789248683007,1789248698515,15508,0
