scenario,mode,image,pod,backend,start_ms,end_ms,duration_ms,exit_code
pr18,recreate,riid/apache/airflow:latest,riid-krbwf,dfinit-podman,1789234131007,1789234165219,34212,0
pr18,recreate,riid/apache/airflow:latest,riid-pvt96,dfinit-podman,1789234131006,1789234165352,34346,0
pr18,recreate,riid/apache/airflow:latest,riid-dnkfh,dfinit-podman,1789234131007,1789234165374,34367,0
pr18,recreate,riid/apache/airflow:latest,AGGREGATE,dfinit-podman,1789234131002,1789234165379,34377,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-5nhrm,dfinit-podman,1789234165389,1789234188339,22950,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-5cxnr,dfinit-podman,1789234165390,1789234188681,23291,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-z58c6,dfinit-podman,1789234165390,1789234188799,23409,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-bzbgm,dfinit-podman,1789234165390,1789234188834,23444,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-mczdj,dfinit-podman,1789234165390,1789234189106,23716,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-pvt96,dfinit-podman,1789234165390,1789234189569,24179,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-krbwf,dfinit-podman,1789234165389,1789234189630,24241,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-56m79,dfinit-podman,1789234165389,1789234189802,24413,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-dnkfh,dfinit-podman,1789234165389,1789234190694,25305,0
pr18,recreate,riid/elasticsearch:9.5.2,riid-js6sz,dfinit-podman,1789234165390,1789234190757,25367,0
pr18,recreate,riid/elasticsearch:9.5.2,AGGREGATE,dfinit-podman,1789234165384,1789234190762,25378,0
pr18,recreate,riid/nginx:latest,riid-5cxnr,dfinit-podman,1789234190772,1789234196592,5820,0
pr18,recreate,riid/nginx:latest,riid-56m79,dfinit-podman,1789234190772,1789234196812,6040,0
pr18,recreate,riid/nginx:latest,riid-pvt96,dfinit-podman,1789234190773,1789234197005,6232,0
pr18,recreate,riid/nginx:latest,riid-js6sz,dfinit-podman,1789234190773,1789234197042,6269,0
pr18,recreate,riid/nginx:latest,riid-z58c6,dfinit-podman,1789234190773,1789234197073,6300,0
pr18,recreate,riid/nginx:latest,riid-dnkfh,dfinit-podman,1789234190773,1789234197304,6531,0
pr18,recreate,riid/nginx:latest,riid-krbwf,dfinit-podman,1789234190773,1789234197305,6532,0
pr18,recreate,riid/nginx:latest,riid-5nhrm,dfinit-podman,1789234190772,1789234197483,6711,0
pr18,recreate,riid/nginx:latest,riid-bzbgm,dfinit-podman,1789234190773,1789234197725,6952,0
pr18,recreate,riid/nginx:latest,riid-mczdj,dfinit-podman,1789234190773,1789234197960,7187,0
pr18,recreate,riid/nginx:latest,AGGREGATE,dfinit-podman,1789234190767,1789234197967,7200,0
pr18,recreate,riid/golang:latest,riid-5nhrm,dfinit-podman,1789234197983,1789234209607,11624,0
pr18,recreate,riid/golang:latest,riid-z58c6,dfinit-podman,1789234197981,1789234210013,12032,0
pr18,recreate,riid/golang:latest,riid-bzbgm,dfinit-podman,1789234197982,1789234210391,12409,0
pr18,recreate,riid/golang:latest,riid-mczdj,dfinit-podman,1789234197980,1789234210669,12689,0
pr18,recreate,riid/golang:latest,riid-pvt96,dfinit-podman,1789234197981,1789234210731,12750,0
pr18,recreate,riid/golang:latest,riid-dnkfh,dfinit-podman,1789234197980,1789234210785,12805,0
pr18,recreate,riid/golang:latest,riid-js6sz,dfinit-podman,1789234197980,1789234210804,12824,0
